AREA_POND	M_0a9	M_10a19	M_20a29	M_30a39	M_40a49	M_50a59	M_60a69	M_70a79	M_80a89	M_90a99	M_100m	F_0a9	F_10a19	F_20a29	F_30a39	F_40a49	F_50a59	F_60a69	F_70a79	F_80a89	F_90a99	F_100m	Total	90a99	40a49	0a9	70a79	80a89	100m	60a69	10a19	20a29	30a39	50a59
3550308005274	2198,0	2549,0	2768,0	2259,0	1878,0	1310,0	775,0	319,0	59,0	4,0	0,0	2124,0	2539,0	2842,0	2446,0	2003,0	1535,0	958,0	373,0	96,0	20,0	2,0	29057,0	24,0	3881,0	4322,0	692,0	155,0	2,0	1733,0	5088,0	5610,0	4705,0	2845,0
3550308005084	2785,0	3213,0	4031,0	3759,0	2885,0	2110,0	1213,0	739,0	310,0	33,0	2,0	2688,0	3261,0	4054,0	4076,0	3331,0	2693,0	1723,0	1245,0	771,0	122,0	4,0	45048,0	155,0	6216,0	5473,0	1984,0	1081,0	6,0	2936,0	6474,0	8085,0	7835,0	4803,0
3550308005043	1539,0	1815,0	2636,0	2466,0	2248,0	1968,0	1183,0	811,0	363,0	46,0	0,0	1428,0	1669,0	2821,0	2824,0	2600,0	2454,0	1708,0	1412,0	768,0	132,0	6,0	32897,0	178,0	4848,0	2967,0	2223,0	1131,0	6,0	2891,0	3484,0	5457,0	5290,0	4422,0
3550308005019	1482,0	1682,0	2384,0	2252,0	1881,0	1609,0	985,0	639,0	296,0	43,0	0,0	1433,0	1621,0	2523,0	2448,0	2274,0	2035,0	1415,0	1038,0	714,0	119,0	5,0	28878,0	162,0	4155,0	2915,0	1677,0	1010,0	5,0	2400,0	3303,0	4907,0	4700,0	3644,0
3550308005102	673,0	745,0	1989,0	2170,0	1316,0	1109,0	662,0	369,0	222,0	32,0	0,0	631,0	728,0	2293,0	2209,0	1548,0	1496,0	970,0	783,0	513,0	86,0	4,0	20548,0	118,0	2864,0	1304,0	1152,0	735,0	4,0	1632,0	1473,0	4282,0	4379,0	2605,0
3550308005050	1053,0	978,0	1936,0	2313,0	1463,0	1352,0	902,0	482,0	259,0	34,0	3,0	1044,0	1003,0	2240,0	2375,0	1648,0	1734,0	1193,0	807,0	522,0	81,0	1,0	23423,0	115,0	3111,0	2097,0	1289,0	781,0	4,0	2095,0	1981,0	4176,0	4688,0	3086,0
3550308005103	1288,0	1174,0	1971,0	2375,0	1890,0	1708,0	1127,0	692,0	379,0	49,0	0,0	1209,0	1119,0	2035,0	2826,0	2188,0	2158,0	1502,0	1097,0	701,0	118,0	5,0	27611,0	167,0	4078,0	2497,0	1789,0	1080,0	5,0	2629,0	2293,0	4006,0	5201,0	3866,0
3550308005051	749,0	702,0	1529,0	1925,0	1241,0	1197,0	1031,0	542,0	266,0	40,0	1,0	768,0	731,0	1771,0	2121,0	1496,0	1644,0	1462,0	872,0	712,0	149,0	2,0	20951,0	189,0	2737,0	1517,0	1414,0	978,0	3,0	2493,0	1433,0	3300,0	4046,0	2841,0
3550308005254	3522,0	4228,0	3990,0	3218,0	2542,0	1769,0	750,0	266,0	51,0	10,0	0,0	3484,0	4175,0	4179,0	3666,0	3193,0	2119,0	957,0	347,0	110,0	21,0	2,0	42599,0	31,0	5735,0	7006,0	613,0	161,0	2,0	1707,0	8403,0	8169,0	6884,0	3888,0
3550308005249	3048,0	3784,0	3994,0	3349,0	2997,0	2093,0	1195,0	598,0	168,0	21,0	1,0	3041,0	3728,0	4157,0	3625,0	3357,0	2494,0	1550,0	935,0	297,0	57,0	3,0	44492,0	78,0	6354,0	6089,0	1533,0	465,0	4,0	2745,0	7512,0	8151,0	6974,0	4587,0
3550308005250	2371,0	2893,0	2706,0	2216,0	1862,0	1243,0	661,0	251,0	55,0	11,0	0,0	2199,0	2820,0	2851,0	2480,0	2181,0	1606,0	815,0	386,0	118,0	22,0	3,0	29750,0	33,0	4043,0	4570,0	637,0	173,0	3,0	1476,0	5713,0	5557,0	4696,0	2849,0
3550308005095	1902,0	2133,0	2846,0	2615,0	2057,0	1584,0	848,0	464,0	143,0	22,0	0,0	1828,0	2149,0	3097,0	2867,0	2579,0	2009,0	1193,0	753,0	319,0	56,0	2,0	31466,0	78,0	4636,0	3730,0	1217,0	462,0	2,0	2041,0	4282,0	5943,0	5482,0	3593,0
3550308005162	1766,0	2153,0	2477,0	2226,0	1915,0	1263,0	827,0	459,0	145,0	8,0	3,0	1778,0	2077,0	2665,0	2547,0	2159,0	1719,0	1223,0	647,0	272,0	44,0	0,0	28373,0	52,0	4074,0	3544,0	1106,0	417,0	3,0	2050,0	4230,0	5142,0	4773,0	2982,0
3550308005093	1803,0	2166,0	3132,0	3009,0	2682,0	2141,0	1290,0	780,0	354,0	42,0	2,0	1714,0	2061,0	3455,0	3427,0	2967,0	2794,0	1849,0	1254,0	712,0	99,0	4,0	37737,0	141,0	5649,0	3517,0	2034,0	1066,0	6,0	3139,0	4227,0	6587,0	6436,0	4935,0
3550308005097	2179,0	2395,0	2826,0	2530,0	1885,0	1356,0	706,0	390,0	153,0	13,0	1,0	2078,0	2319,0	2993,0	2760,0	2149,0	1719,0	1016,0	655,0	305,0	35,0	0,0	30463,0	48,0	4034,0	4257,0	1045,0	458,0	1,0	1722,0	4714,0	5819,0	5290,0	3075,0
3550308005308	1550,0	1793,0	2523,0	2191,0	1777,0	1525,0	898,0	615,0	274,0	31,0	1,0	1465,0	1698,0	2734,0	2393,0	2153,0	2025,0	1343,0	975,0	527,0	85,0	3,0	28579,0	116,0	3930,0	3015,0	1590,0	801,0	4,0	2241,0	3491,0	5257,0	4584,0	3550,0
3550308005096	1614,0	1811,0	2127,0	2498,0	2221,0	1661,0	831,0	457,0	129,0	18,0	0,0	1637,0	1788,0	2370,0	3074,0	2505,0	1900,0	1159,0	702,0	320,0	80,0	2,0	28904,0	98,0	4726,0	3251,0	1159,0	449,0	2,0	1990,0	3599,0	4497,0	5572,0	3561,0
3550308005108	3372,0	3581,0	4840,0	4370,0	3112,0	2106,0	1253,0	736,0	247,0	42,0	2,0	3204,0	3691,0	4765,0	4683,0	3467,0	2592,0	1820,0	1079,0	449,0	76,0	0,0	49487,0	118,0	6579,0	6576,0	1815,0	696,0	2,0	3073,0	7272,0	9605,0	9053,0	4698,0
3550308005188	3058,0	3678,0	3713,0	3375,0	2350,0	1860,0	1007,0	340,0	78,0	8,0	1,0	2989,0	3399,0	3955,0	3608,0	2774,0	2541,0	1388,0	568,0	169,0	31,0	1,0	40891,0	39,0	5124,0	6047,0	908,0	247,0	2,0	2395,0	7077,0	7668,0	6983,0	4401,0
3550308005186	2842,0	3382,0	2789,0	2721,0	2201,0	1249,0	482,0	153,0	45,0	6,0	0,0	2620,0	3339,0	3021,0	3128,0	2544,0	1565,0	685,0	267,0	78,0	11,0	0,0	33128,0	17,0	4745,0	5462,0	420,0	123,0	0,0	1167,0	6721,0	5810,0	5849,0	2814,0
3550308005185	3306,0	3979,0	4209,0	3453,0	3079,0	2332,0	1020,0	418,0	108,0	14,0	0,0	3160,0	3965,0	4406,0	3934,0	3429,0	2441,0	1111,0	628,0	210,0	35,0	2,0	45239,0	49,0	6508,0	6466,0	1046,0	318,0	2,0	2131,0	7944,0	8615,0	7387,0	4773,0
3550308005292	3630,0	4133,0	4374,0	3646,0	2548,0	1507,0	800,0	311,0	60,0	10,0	2,0	3608,0	4072,0	4392,0	3868,0	2954,0	1918,0	1030,0	367,0	131,0	20,0	1,0	43382,0	30,0	5502,0	7238,0	678,0	191,0	3,0	1830,0	8205,0	8766,0	7514,0	3425,0
3550308005227	3043,0	3339,0	3646,0	3292,0	2076,0	1483,0	795,0	245,0	66,0	11,0	0,0	2853,0	3240,0	3953,0	3486,0	2402,0	1739,0	952,0	365,0	116,0	21,0	0,0	37123,0	32,0	4478,0	5896,0	610,0	182,0	0,0	1747,0	6579,0	7599,0	6778,0	3222,0
3550308005291	3468,0	3944,0	4132,0	3409,0	2362,0	1606,0	807,0	271,0	59,0	10,0	1,0	3356,0	3799,0	4274,0	3747,0	2736,0	1867,0	925,0	387,0	110,0	20,0	1,0	41291,0	30,0	5098,0	6824,0	658,0	169,0	2,0	1732,0	7743,0	8406,0	7156,0	3473,0
3550308005226	3001,0	3543,0	3913,0	3302,0	2524,0	1755,0	947,0	417,0	112,0	10,0	1,0	2871,0	3567,0	4023,0	3685,0	2966,0	2130,0	1159,0	583,0	208,0	25,0	2,0	40744,0	35,0	5490,0	5872,0	1000,0	320,0	3,0	2106,0	7110,0	7936,0	6987,0	3885,0
3550308005289	2794,0	2960,0	2869,0	2401,0	1769,0	1087,0	447,0	168,0	32,0	4,0	0,0	2891,0	3021,0	2933,0	2813,0	1923,0	1180,0	564,0	214,0	64,0	11,0	0,0	30145,0	15,0	3692,0	5685,0	382,0	96,0	0,0	1011,0	5981,0	5802,0	5214,0	2267,0
3550308005200	2562,0	2925,0	3200,0	2953,0	2349,0	1709,0	967,0	407,0	132,0	18,0	0,0	2454,0	2761,0	3441,0	3207,0	2691,0	2003,0	1298,0	673,0	222,0	32,0	3,0	36007,0	50,0	5040,0	5016,0	1080,0	354,0	3,0	2265,0	5686,0	6641,0	6160,0	3712,0
3550308005201	3210,0	3826,0	3976,0	3856,0	3150,0	2226,0	1338,0	668,0	166,0	20,0	2,0	3146,0	3793,0	4117,0	4365,0	3581,0	2848,0	1915,0	960,0	309,0	43,0	2,0	47517,0	63,0	6731,0	6356,0	1628,0	475,0	4,0	3253,0	7619,0	8093,0	8221,0	5074,0
3550308005198	2885,0	3721,0	3813,0	3243,0	2779,0	1973,0	1021,0	516,0	128,0	17,0	0,0	2960,0	3780,0	3857,0	3665,0	3266,0	2477,0	1344,0	779,0	277,0	47,0	3,0	42551,0	64,0	6045,0	5845,0	1295,0	405,0	3,0	2365,0	7501,0	7670,0	6908,0	4450,0
3550308005199	3626,0	4322,0	4208,0	3739,0	2795,0	1762,0	974,0	356,0	81,0	7,0	0,0	3449,0	4287,0	4398,0	4074,0	3155,0	2193,0	1216,0	520,0	163,0	25,0	3,0	45353,0	32,0	5950,0	7075,0	876,0	244,0	3,0	2190,0	8609,0	8606,0	7813,0	3955,0
3550308005202	2513,0	2651,0	2740,0	2773,0	2217,0	1556,0	904,0	420,0	122,0	18,0	0,0	2491,0	2603,0	2957,0	3080,0	2383,0	1913,0	1158,0	657,0	226,0	37,0	2,0	33421,0	55,0	4600,0	5004,0	1077,0	348,0	2,0	2062,0	5254,0	5697,0	5853,0	3469,0
3550308005163	3025,0	3308,0	3635,0	3140,0	2355,0	1486,0	768,0	394,0	117,0	20,0	0,0	2802,0	3382,0	3824,0	3470,0	2693,0	1855,0	1084,0	606,0	216,0	37,0	2,0	38219,0	57,0	5048,0	5827,0	1000,0	333,0	2,0	1852,0	6690,0	7459,0	6610,0	3341,0
3550308005136	3400,0	3848,0	3864,0	3398,0	2461,0	1738,0	890,0	380,0	144,0	21,0	0,0	3395,0	3915,0	4004,0	3716,0	2775,0	2197,0	1186,0	616,0	261,0	38,0	3,0	42250,0	59,0	5236,0	6795,0	996,0	405,0	3,0	2076,0	7763,0	7868,0	7114,0	3935,0
3550308005070	3129,0	3620,0	4571,0	4008,0	3284,0	2766,0	1720,0	1081,0	332,0	46,0	1,0	2993,0	3423,0	4710,0	4292,0	3807,0	3565,0	2453,0	1699,0	754,0	103,0	2,0	52359,0	149,0	7091,0	6122,0	2780,0	1086,0	3,0	4173,0	7043,0	9281,0	8300,0	6331,0
3550308005109	1349,0	1533,0	2184,0	1974,0	1620,0	1439,0	945,0	539,0	205,0	29,0	0,0	1313,0	1576,0	2110,0	2018,0	1852,0	1759,0	1189,0	803,0	392,0	64,0	2,0	24895,0	93,0	3472,0	2662,0	1342,0	597,0	2,0	2134,0	3109,0	4294,0	3992,0	3198,0
3550308005184	3078,0	3395,0	4876,0	4201,0	3330,0	2330,0	1368,0	760,0	212,0	26,0	0,0	2984,0	3355,0	4954,0	4607,0	3635,0	2863,0	1814,0	1060,0	423,0	92,0	2,0	49365,0	118,0	6965,0	6062,0	1820,0	635,0	2,0	3182,0	6750,0	9830,0	8808,0	5193,0
3550308005187	2191,0	2524,0	2832,0	2618,0	2074,0	1388,0	755,0	308,0	71,0	6,0	0,0	2164,0	2422,0	3081,0	2820,0	2354,0	1682,0	985,0	410,0	153,0	15,0	1,0	30854,0	21,0	4428,0	4355,0	718,0	224,0	1,0	1740,0	4946,0	5913,0	5438,0	3070,0
3550308005309	3021,0	3295,0	3132,0	2856,0	2252,0	1336,0	630,0	270,0	67,0	15,0	0,0	2956,0	3258,0	3314,0	3147,0	2309,0	1520,0	800,0	337,0	113,0	18,0	1,0	34647,0	33,0	4561,0	5977,0	607,0	180,0	1,0	1430,0	6553,0	6446,0	6003,0	2856,0
3550308005293	3477,0	3742,0	3767,0	3408,0	2359,0	1423,0	691,0	191,0	60,0	8,0	1,0	3354,0	3837,0	3995,0	3629,0	2592,0	1625,0	734,0	283,0	90,0	9,0	0,0	39275,0	17,0	4951,0	6831,0	474,0	150,0	1,0	1425,0	7579,0	7762,0	7037,0	3048,0
3550308005288	2847,0	3155,0	2689,0	2521,0	2084,0	1114,0	411,0	131,0	35,0	6,0	0,0	2710,0	3131,0	2986,0	2769,0	2103,0	1113,0	442,0	174,0	67,0	9,0	0,0	30497,0	15,0	4187,0	5557,0	305,0	102,0	0,0	853,0	6286,0	5675,0	5290,0	2227,0
3550308005290	3401,0	3564,0	2876,0	2823,0	1946,0	1087,0	388,0	127,0	23,0	3,0	2,0	3138,0	3545,0	3132,0	3064,0	2062,0	1136,0	419,0	171,0	49,0	9,0	1,0	32966,0	12,0	4008,0	6539,0	298,0	72,0	3,0	807,0	7109,0	6008,0	5887,0	2223,0
3550308005245	2679,0	3193,0	3033,0	2513,0	2017,0	1269,0	720,0	256,0	66,0	10,0	0,0	2625,0	3133,0	3190,0	2735,0	2163,0	1516,0	783,0	321,0	112,0	14,0	0,0	32348,0	24,0	4180,0	5304,0	577,0	178,0	0,0	1503,0	6326,0	6223,0	5248,0	2785,0
3550308005246	2528,0	2987,0	3026,0	2576,0	2108,0	1510,0	830,0	379,0	103,0	17,0	0,0	2257,0	2983,0	3197,0	2768,0	2375,0	1813,0	1111,0	535,0	183,0	31,0	1,0	33318,0	48,0	4483,0	4785,0	914,0	286,0	1,0	1941,0	5970,0	6223,0	5344,0	3323,0
3550308005244	2879,0	3472,0	3157,0	2909,0	2429,0	1569,0	793,0	389,0	101,0	10,0	0,0	2816,0	3413,0	3295,0	3148,0	2600,0	1749,0	1014,0	534,0	171,0	34,0	0,0	36482,0	44,0	5029,0	5695,0	923,0	272,0	0,0	1807,0	6885,0	6452,0	6057,0	3318,0
3550308005247	2728,0	3144,0	3271,0	2629,0	1964,0	1245,0	663,0	272,0	82,0	8,0	0,0	2701,0	3098,0	3238,0	2754,0	2104,0	1554,0	843,0	385,0	135,0	24,0	0,0	32842,0	32,0	4068,0	5429,0	657,0	217,0	0,0	1506,0	6242,0	6509,0	5383,0	2799,0
3550308005024	1243,0	1348,0	2155,0	2346,0	2044,0	1911,0	1506,0	865,0	565,0	67,0	4,0	1142,0	1376,0	2605,0	2793,0	2490,0	2692,0	2010,0	1400,0	1057,0	255,0	11,0	31885,0	322,0	4534,0	2385,0	2265,0	1622,0	15,0	3516,0	2724,0	4760,0	5139,0	4603,0
3550308005025	959,0	1010,0	3029,0	2987,0	1886,0	1534,0	1167,0	623,0	311,0	56,0	2,0	948,0	1002,0	3501,0	3053,0	2116,0	2352,0	1653,0	1051,0	832,0	198,0	7,0	30277,0	254,0	4002,0	1907,0	1674,0	1143,0	9,0	2820,0	2012,0	6530,0	6040,0	3886,0
3550308005023	918,0	919,0	2198,0	2284,0	1640,0	1444,0	1186,0	662,0	362,0	49,0	3,0	858,0	946,0	2632,0	2537,0	1927,0	2134,0	1713,0	1097,0	837,0	181,0	3,0	26530,0	230,0	3567,0	1776,0	1759,0	1199,0	6,0	2899,0	1865,0	4830,0	4821,0	3578,0
3550308005222	2258,0	2624,0	2811,0	2687,0	2088,0	1307,0	681,0	327,0	105,0	9,0	0,0	2245,0	2735,0	3108,0	3070,0	2407,0	1637,0	921,0	455,0	140,0	24,0	1,0	31640,0	33,0	4495,0	4503,0	782,0	245,0	1,0	1602,0	5359,0	5919,0	5757,0	2944,0
3550308005221	3631,0	3930,0	4344,0	3871,0	2720,0	1884,0	945,0	403,0	92,0	13,0	3,0	3418,0	3862,0	4617,0	4149,0	3061,0	2212,0	1235,0	462,0	178,0	26,0	4,0	45060,0	39,0	5781,0	7049,0	865,0	270,0	7,0	2180,0	7792,0	8961,0	8020,0	4096,0
3550308005225	3043,0	3471,0	4083,0	3485,0	2487,0	1745,0	772,0	346,0	85,0	12,0	0,0	3021,0	3475,0	4184,0	3711,0	2967,0	2070,0	1043,0	492,0	167,0	26,0	1,0	40686,0	38,0	5454,0	6064,0	838,0	252,0	1,0	1815,0	6946,0	8267,0	7196,0	3815,0
3550308005223	2165,0	2524,0	2739,0	2646,0	1811,0	1215,0	726,0	253,0	70,0	5,0	0,0	2112,0	2481,0	2989,0	2829,0	2164,0	1576,0	971,0	403,0	119,0	19,0	0,0	29817,0	24,0	3975,0	4277,0	656,0	189,0	0,0	1697,0	5005,0	5728,0	5475,0	2791,0
3550308005224	3328,0	3872,0	4489,0	3900,0	2754,0	1871,0	990,0	381,0	86,0	9,0	1,0	3296,0	3859,0	4641,0	4311,0	3335,0	2394,0	1260,0	579,0	161,0	24,0	5,0	45546,0	33,0	6089,0	6624,0	960,0	247,0	6,0	2250,0	7731,0	9130,0	8211,0	4265,0
3550308005228	1962,0	2112,0	2682,0	2438,0	1963,0	1391,0	664,0	368,0	96,0	12,0	0,0	1762,0	2021,0	2815,0	2526,0	2188,0	1576,0	939,0	545,0	222,0	33,0	1,0	28316,0	45,0	4151,0	3724,0	913,0	318,0	1,0	1603,0	4133,0	5497,0	4964,0	2967,0
3550308005229	3679,0	4092,0	4669,0	3963,0	2786,0	2021,0	1025,0	339,0	116,0	10,0	5,0	3445,0	4033,0	4658,0	4228,0	3230,0	2402,0	1242,0	563,0	201,0	23,0	2,0	46732,0	33,0	6016,0	7124,0	902,0	317,0	7,0	2267,0	8125,0	9327,0	8191,0	4423,0
3550308005104	2713,0	3041,0	3542,0	3598,0	3232,0	2509,0	1721,0	972,0	370,0	54,0	0,0	2664,0	3030,0	3984,0	4432,0	3858,0	3120,0	2128,0	1247,0	566,0	123,0	2,0	46906,0	177,0	7090,0	5377,0	2219,0	936,0	2,0	3849,0	6071,0	7526,0	8030,0	5629,0
3550308005144	1506,0	1809,0	2376,0	2039,0	1889,0	1494,0	979,0	585,0	192,0	21,0	1,0	1379,0	1744,0	2303,0	2262,0	2227,0	1939,0	1370,0	1003,0	425,0	53,0	3,0	27599,0	74,0	4116,0	2885,0	1588,0	617,0	4,0	2349,0	3553,0	4679,0	4301,0	3433,0
3550308005074	2110,0	2317,0	3209,0	2992,0	2684,0	2236,0	1406,0	880,0	353,0	44,0	2,0	1958,0	2351,0	3418,0	3304,0	3269,0	2862,0	1949,0	1530,0	704,0	134,0	2,0	39714,0	178,0	5953,0	4068,0	2410,0	1057,0	4,0	3355,0	4668,0	6627,0	6296,0	5098,0
3550308005145	1498,0	1818,0	2228,0	2078,0	1775,0	1469,0	979,0	556,0	222,0	25,0	0,0	1531,0	1742,0	2347,0	2226,0	2093,0	1886,0	1321,0	901,0	451,0	61,0	2,0	27209,0	86,0	3868,0	3029,0	1457,0	673,0	2,0	2300,0	3560,0	4575,0	4304,0	3355,0
3550308005071	1856,0	2285,0	2851,0	2415,0	2201,0	1738,0	1063,0	724,0	299,0	27,0	1,0	1915,0	2292,0	2932,0	2683,0	2466,0	2140,0	1513,0	1160,0	631,0	106,0	0,0	33298,0	133,0	4667,0	3771,0	1884,0	930,0	1,0	2576,0	4577,0	5783,0	5098,0	3878,0
3550308005055	1298,0	1482,0	2406,0	2534,0	2080,0	1988,0	1201,0	565,0	262,0	28,0	3,0	1322,0	1417,0	2628,0	2950,0	2453,0	2420,0	1536,0	1076,0	662,0	114,0	3,0	30428,0	142,0	4533,0	2620,0	1641,0	924,0	6,0	2737,0	2899,0	5034,0	5484,0	4408,0
3550308005026	898,0	1150,0	2184,0	1582,0	1375,0	1497,0	1123,0	688,0	334,0	48,0	3,0	876,0	1196,0	2596,0	1869,0	1811,0	2065,0	1597,0	1067,0	683,0	184,0	3,0	24829,0	232,0	3186,0	1774,0	1755,0	1017,0	6,0	2720,0	2346,0	4780,0	3451,0	3562,0
3550308005056	1181,0	1291,0	2453,0	2430,0	1919,0	1871,0	1283,0	585,0	293,0	39,0	2,0	1111,0	1197,0	2767,0	2729,0	2211,0	2485,0	1746,0	1021,0	710,0	131,0	5,0	29460,0	170,0	4130,0	2292,0	1606,0	1003,0	7,0	3029,0	2488,0	5220,0	5159,0	4356,0
3550308005238	2670,0	3021,0	3452,0	3138,0	2410,0	1726,0	1017,0	380,0	97,0	16,0	1,0	2626,0	2981,0	3558,0	3698,0	2725,0	2239,0	1340,0	579,0	239,0	51,0	3,0	37967,0	67,0	5135,0	5296,0	959,0	336,0	4,0	2357,0	6002,0	7010,0	6836,0	3965,0
3550308005239	2292,0	2529,0	2634,0	2570,0	1687,0	1137,0	729,0	251,0	70,0	3,0	1,0	2249,0	2537,0	3140,0	2998,0	2068,0	1510,0	898,0	334,0	104,0	27,0	0,0	29768,0	30,0	3755,0	4541,0	585,0	174,0	1,0	1627,0	5066,0	5774,0	5568,0	2647,0
3550308005183	2073,0	2393,0	2885,0	2491,0	2098,0	1581,0	929,0	582,0	186,0	20,0	1,0	2023,0	2333,0	3057,0	2822,0	2362,0	1967,0	1334,0	838,0	341,0	38,0	2,0	32356,0	58,0	4460,0	4096,0	1420,0	527,0	3,0	2263,0	4726,0	5942,0	5313,0	3548,0
3550308005182	2549,0	2798,0	3293,0	3088,0	2594,0	1830,0	947,0	429,0	131,0	12,0	0,0	2418,0	2791,0	3514,0	3401,0	2885,0	2232,0	1144,0	645,0	249,0	46,0	3,0	36999,0	58,0	5479,0	4967,0	1074,0	380,0	3,0	2091,0	5589,0	6807,0	6489,0	4062,0
3550308005262	1905,0	2135,0	2471,0	2286,0	1501,0	1283,0	774,0	306,0	84,0	13,0	1,0	1886,0	2192,0	2666,0	2477,0	1877,0	1754,0	1054,0	480,0	174,0	21,0	1,0	27341,0	34,0	3378,0	3791,0	786,0	258,0	2,0	1828,0	4327,0	5137,0	4763,0	3037,0
3550308005263	1591,0	1755,0	2248,0	2231,0	1444,0	1285,0	838,0	312,0	57,0	5,0	2,0	1631,0	1758,0	2440,0	2498,0	1766,0	1998,0	1229,0	487,0	154,0	17,0	1,0	25747,0	22,0	3210,0	3222,0	799,0	211,0	3,0	2067,0	3513,0	4688,0	4729,0	3283,0
3550308005261	2531,0	2757,0	3259,0	3173,0	2133,0	1835,0	1131,0	407,0	103,0	12,0	1,0	2401,0	2667,0	3458,0	3422,0	2426,0	2547,0	1587,0	684,0	236,0	41,0	4,0	36815,0	53,0	4559,0	4932,0	1091,0	339,0	5,0	2718,0	5424,0	6717,0	6595,0	4382,0
3550308005267	3111,0	3479,0	3032,0	2808,0	2149,0	1244,0	511,0	149,0	33,0	6,0	1,0	2951,0	3440,0	3096,0	3162,0	2508,0	1450,0	652,0	255,0	82,0	10,0	2,0	34131,0	16,0	4657,0	6062,0	404,0	115,0	3,0	1163,0	6919,0	6128,0	5970,0	2694,0
3550308005058	1318,0	1457,0	2409,0	2273,0	1833,0	1756,0	1089,0	715,0	357,0	48,0	2,0	1239,0	1346,0	2385,0	2523,0	2222,0	2310,0	1638,0	1351,0	788,0	138,0	6,0	29203,0	186,0	4055,0	2557,0	2066,0	1145,0	8,0	2727,0	2803,0	4794,0	4796,0	4066,0
3550308005059	1705,0	1744,0	2640,0	2819,0	2629,0	2158,0	1432,0	1015,0	497,0	63,0	1,0	1554,0	1712,0	2677,0	3206,0	3022,0	2647,0	2039,0	1620,0	1122,0	224,0	10,0	36536,0	287,0	5651,0	3259,0	2635,0	1619,0	11,0	3471,0	3456,0	5317,0	6025,0	4805,0
3550308005008	1078,0	1462,0	3357,0	2544,0	1678,0	1421,0	884,0	470,0	219,0	31,0	0,0	1051,0	1401,0	3536,0	2772,0	2001,0	1966,0	1388,0	879,0	472,0	80,0	2,0	28692,0	111,0	3679,0	2129,0	1349,0	691,0	2,0	2272,0	2863,0	6893,0	5316,0	3387,0
3550308005007	1958,0	2212,0	3481,0	3404,0	2685,0	2200,0	1438,0	787,0	368,0	61,0	3,0	1927,0	2079,0	3580,0	3958,0	3094,0	2880,0	1965,0	1338,0	804,0	172,0	6,0	40400,0	233,0	5779,0	3885,0	2125,0	1172,0	9,0	3403,0	4291,0	7061,0	7362,0	5080,0
3550308005060	2587,0	2982,0	3729,0	3009,0	2476,0	1996,0	1204,0	666,0	241,0	18,0	4,0	2656,0	3017,0	3803,0	3434,0	2816,0	2621,0	1688,0	1103,0	521,0	65,0	1,0	40637,0	83,0	5292,0	5243,0	1769,0	762,0	5,0	2892,0	5999,0	7532,0	6443,0	4617,0
3550308005061	2227,0	2665,0	3388,0	3126,0	2621,0	2095,0	1198,0	638,0	277,0	31,0	2,0	2256,0	2682,0	3642,0	3567,0	2912,0	2772,0	1700,0	1134,0	569,0	89,0	1,0	39592,0	120,0	5533,0	4483,0	1772,0	846,0	3,0	2898,0	5347,0	7030,0	6693,0	4867,0
3550308005129	1911,0	2338,0	2681,0	2670,0	2518,0	1967,0	1202,0	695,0	233,0	33,0	0,0	1836,0	2415,0	2734,0	3106,0	2968,0	2391,0	1715,0	1070,0	503,0	53,0	3,0	35042,0	86,0	5486,0	3747,0	1765,0	736,0	3,0	2917,0	4753,0	5415,0	5776,0	4358,0
3550308005130	1571,0	2087,0	2501,0	2393,0	2329,0	1768,0	980,0	613,0	230,0	16,0	0,0	1596,0	1961,0	2530,0	2789,0	2796,0	2257,0	1467,0	992,0	421,0	51,0	3,0	31351,0	67,0	5125,0	3167,0	1605,0	651,0	3,0	2447,0	4048,0	5031,0	5182,0	4025,0
3550308005128	2418,0	2848,0	3702,0	3350,0	2826,0	2090,0	1224,0	668,0	222,0	22,0	1,0	2403,0	2914,0	3842,0	3657,0	3211,0	2628,0	1677,0	1003,0	410,0	67,0	4,0	41187,0	89,0	6037,0	4821,0	1671,0	632,0	5,0	2901,0	5762,0	7544,0	7007,0	4718,0
3550308005298	663,0	857,0	686,0	542,0	561,0	470,0	247,0	110,0	31,0	2,0	0,0	630,0	808,0	659,0	572,0	546,0	400,0	226,0	121,0	41,0	3,0	0,0	8175,0	5,0	1107,0	1293,0	231,0	72,0	0,0	473,0	1665,0	1345,0	1114,0	870,0
3550308005017	2130,0	2449,0	3885,0	3723,0	3203,0	2667,0	1471,0	1000,0	488,0	47,0	2,0	2044,0	2275,0	3782,0	3792,0	3380,0	3030,0	2104,0	1845,0	1099,0	179,0	6,0	44601,0	226,0	6583,0	4174,0	2845,0	1587,0	8,0	3575,0	4724,0	7667,0	7515,0	5697,0
3550308005018	1493,0	1672,0	2222,0	2336,0	2214,0	1831,0	1135,0	817,0	369,0	46,0	3,0	1461,0	1713,0	2385,0	2716,0	2532,0	2261,0	1663,0	1316,0	794,0	139,0	5,0	31123,0	185,0	4746,0	2954,0	2133,0	1163,0	8,0	2798,0	3385,0	4607,0	5052,0	4092,0
3550308005299	2123,0	2561,0	2692,0	2430,0	1944,0	1294,0	628,0	231,0	70,0	6,0	1,0	2212,0	2637,0	2792,0	2641,0	2079,0	1381,0	737,0	290,0	110,0	17,0	0,0	28876,0	23,0	4023,0	4335,0	521,0	180,0	1,0	1365,0	5198,0	5484,0	5071,0	2675,0
